trial	mode	cue_side	gaze_found	timestamp	trial_time	gaze_x	gaze_y
1	anti	right	1	859.941418	0.000000	626	503
1	anti	right	1	859.949702	0.008284	625	504
1	anti	right	1	859.957985	0.016567	623	502
1	anti	right	1	859.966333	0.024915	621	504
1	anti	right	1	859.974622	0.033204	622	501
1	anti	right	1	859.982902	0.041484	623	502
1	anti	right	1	859.991185	0.049767	625	503
1	anti	right	1	859.999532	0.058114	627	501
1	anti	right	1	860.007820	0.066402	626	501
1	anti	right	1	860.016107	0.074689	625	502
1	anti	right	1	860.024388	0.082970	624	502
1	anti	right	1	860.032734	0.091316	625	505
1	anti	right	1	860.041030	0.099612	625	506
1	anti	right	1	860.049302	0.107884	626	508
1	anti	right	1	860.057585	0.116167	627	507
1	anti	right	1	860.065935	0.124517	627	505
1	anti	right	1	860.074222	0.132804	627	509
1	anti	right	1	860.082504	0.141086	624	508
1	anti	right	1	860.090788	0.149370	623	510
1	anti	right	1	860.099133	0.157715	624	507
1	anti	right	1	860.107434	0.166016	623	503
1	anti	right	1	860.115706	0.174288	623	505
1	anti	right	1	860.123988	0.182570	622	505
1	anti	right	1	860.132334	0.190916	623	509
1	anti	right	1	860.140625	0.199207	623	509
1	anti	right	1	860.148903	0.207485	625	506
1	anti	right	1	860.157186	0.215768	626	506
1	anti	right	1	860.165534	0.224116	624	508
1	anti	right	1	860.173829	0.232411	625	510
1	anti	right	1	860.182105	0.240687	626	512
1	anti	right	1	860.190388	0.248970	625	511
1	anti	right	1	860.198734	0.257316	627	507
1	anti	right	1	860.207024	0.265606	627	507
1	anti	right	1	860.215309	0.273891	625	509
1	anti	right	1	860.223590	0.282172	626	510
1	anti	right	1	860.231935	0.290517	624	512
1	anti	right	1	860.240238	0.298820	645	510
1	anti	right	1	860.248507	0.307089	696	507
1	anti	right	1	860.256790	0.315372	771	508
1	anti	right	1	860.265138	0.323720	876	510
1	anti	right	1	860.273425	0.332007	969	517
1	anti	right	1	860.281705	0.340287	1028	519
1	anti	right	1	860.289992	0.348574	1051	518
1	anti	right	1	860.298335	0.356917	1042	518
1	anti	right	1	860.306635	0.365217	1037	518
1	anti	right	1	860.314911	0.373493	1036	519
1	anti	right	1	860.323192	0.381774	1035	521
1	anti	right	1	860.331539	0.390121	1035	525
1	anti	right	1	860.339826	0.398408	1035	523
1	anti	right	1	860.348108	0.406690	1033	519
1	anti	right	1	860.356394	0.414976	1032	517
1	anti	right	1	860.364741	0.423323	1033	515
1	anti	right	1	860.373038	0.431620	1034	515
1	anti	right	1	860.381307	0.439889	1035	516
1	anti	right	1	860.389593	0.448175	1034	518
1	anti	right	1	860.397936	0.456518	1032	518
1	anti	right	1	860.406227	0.464809	1032	518
1	anti	right	1	860.414513	0.473095	1028	517
1	anti	right	1	860.422794	0.481376	1031	520
1	anti	right	1	860.431138	0.489720	1032	519
1	anti	right	1	860.439434	0.498016	1030	519
1	anti	right	1	860.447708	0.506290	1030	519
1	anti	right	1	860.455997	0.514579	1031	520
1	anti	right	1	860.464344	0.522926	1029	519
1	anti	right	1	860.472629	0.531211	1030	520
1	anti	right	1	860.480910	0.539492	1030	519
1	anti	right	1	860.489196	0.547778	1029	514
1	anti	right	1	860.497540	0.556122	1031	513
1	anti	right	1	860.505839	0.564421	1033	513
1	anti	right	1	860.514113	0.572695	1033	511
1	anti	right	1	860.522396	0.580978	1032	513
1	anti	right	1	860.530740	0.589322	1031	513
1	anti	right	1	860.539029	0.597611	1031	513
1	anti	right	1	860.547311	0.605893	1032	517
1	anti	right	1	860.555638	0.614220	1033	519
1	anti	right	1	860.563943	0.622525	1035	519
1	anti	right	1	860.572281	0.630863	1033	518
1	anti	right	1	860.580513	0.639095	1033	518
1	anti	right	1	860.588799	0.647381	1032	516
1	anti	right	1	860.597141	0.655723	1031	516
1	anti	right	1	860.605428	0.664010	1030	518
1	anti	right	1	860.613715	0.672297	1031	516
1	anti	right	1	860.621996	0.680578	1027	520
1	anti	right	1	860.630343	0.688925	1011	522
1	anti	right	1	860.638635	0.697217	935	510
1	anti	right	1	860.646912	0.705494	815	502
1	anti	right	1	860.655197	0.713779	671	493
1	anti	right	1	860.663547	0.722129	542	489
1	anti	right	1	860.671829	0.730411	390	493
1	anti	right	1	860.680114	0.738696	253	499
1	anti	right	1	860.688397	0.746979	203	500
1	anti	right	1	860.696743	0.755325	185	500
1	anti	right	1	860.705045	0.763627	198	497
1	anti	right	1	860.713318	0.771900	215	496
1	anti	right	1	860.721597	0.780179	215	498
1	anti	right	1	860.729945	0.788527	218	496
1	anti	right	1	860.738230	0.796812	221	497
1	anti	right	1	860.746516	0.805098	222	497
1	anti	right	1	860.754798	0.813380	221	498
1	anti	right	1	860.763149	0.821731	222	499
1	anti	right	1	860.771437	0.830019	224	500
1	anti	right	1	860.779715	0.838297	224	500
1	anti	right	1	860.787998	0.846580	226	499
1	anti	right	1	860.796347	0.854929	225	500
1	anti	right	1	860.804629	0.863211	224	499
1	anti	right	1	860.812918	0.871500	225	498
1	anti	right	1	860.821200	0.879782	225	499
1	anti	right	1	860.829545	0.888127	228	497
1	anti	right	1	860.837841	0.896423	229	496
1	anti	right	1	860.846115	0.904697	228	497
1	anti	right	1	860.854399	0.912981	229	495
1	anti	right	1	860.862751	0.921333	229	498
1	anti	right	1	860.871034	0.929616	228	499
1	anti	right	1	860.879325	0.937907	230	499
1	anti	right	1	860.887601	0.946183	229	501
1	anti	right	1	860.895948	0.954530	229	500
1	anti	right	1	860.904245	0.962827	229	501
1	anti	right	1	860.912520	0.971102	230	499
1	anti	right	1	860.920799	0.979381	230	498
1	anti	right	1	860.929147	0.987729	231	498
1	anti	right	1	860.937433	0.996015	232	498
1	anti	right	1	860.945716	1.004298	233	499
1	anti	right	1	860.954003	1.012585	233	497
1	anti	right	1	860.962351	1.020933	232	501
1	anti	right	1	860.970639	1.029221	231	503
1	anti	right	0	860.978918	1.037500	246	496
1	anti	right	1	860.987201	1.045783	252	543
1	anti	right	0	860.995547	1.054130	252	543
1	anti	right	0	861.003835	1.062417	252	543
1	anti	right	0	861.012132	1.070714	645	551
1	anti	right	0	861.020403	1.078985	252	543
1	anti	right	0	861.028750	1.087332	645	551
1	anti	right	0	861.037042	1.095624	252	543
1	anti	right	0	861.045319	1.103901	645	551
1	anti	right	0	861.053603	1.112185	252	543
1	anti	right	0	861.061955	1.120537	645	551
1	anti	right	0	861.070237	1.128819	252	543
1	anti	right	0	861.078523	1.137105	645	551
1	anti	right	0	861.086804	1.145386	252	543
1	anti	right	0	861.095152	1.153734	645	551
1	anti	right	0	861.103448	1.162030	252	543
1	anti	right	0	861.111725	1.170307	645	551
1	anti	right	0	861.120005	1.178587	252	543
1	anti	right	1	861.128353	1.186935	176	572
1	anti	right	1	861.136637	1.195219	201	556
1	anti	right	1	861.144922	1.203504	207	533
1	anti	right	1	861.153204	1.211786	202	514
1	anti	right	1	861.161554	1.220136	202	510
1	anti	right	1	861.169869	1.228451	204	511
1	anti	right	1	861.178123	1.236705	204	508
1	anti	right	1	861.186404	1.244986	206	507
1	anti	right	1	861.194752	1.253334	205	508
1	anti	right	1	861.203040	1.261622	206	509
1	anti	right	1	861.211328	1.269910	204	508
1	anti	right	1	861.219607	1.278189	202	506
1	anti	right	1	861.227954	1.286536	205	505
1	anti	right	1	861.236248	1.294830	205	502
1	anti	right	1	861.244524	1.303106	208	504
1	anti	right	1	861.252809	1.311391	208	507
1	anti	right	1	861.261158	1.319740	208	506
1	anti	right	1	861.269440	1.328022	209	511
1	anti	right	1	861.277724	1.336306	208	510
1	anti	right	1	861.286008	1.344590	207	507
1	anti	right	1	861.294354	1.352936	208	507
1	anti	right	1	861.302651	1.361233	205	505
1	anti	right	1	861.310929	1.369511	207	506
1	anti	right	1	861.319208	1.377790	210	510
1	anti	right	1	861.327559	1.386141	208	510
1	anti	right	1	861.335842	1.394424	210	513
1	anti	right	1	861.344125	1.402707	209	512
1	anti	right	1	861.352407	1.410989	206	511
1	anti	right	1	861.360759	1.419341	208	513
1	anti	right	1	861.369043	1.427625	209	511
1	anti	right	1	861.377328	1.435910	208	511
1	anti	right	1	861.385610	1.444192	209	512
1	anti	right	1	861.393958	1.452540	210	509
1	anti	right	1	861.402245	1.460827	208	508
1	anti	right	1	861.410536	1.469118	210	508
1	anti	right	1	861.418809	1.477391	209	510
1	anti	right	1	861.427159	1.485741	209	509
1	anti	right	1	861.435443	1.494025	210	511
1	anti	right	1	861.443728	1.502310	208	510
1	anti	right	1	861.452012	1.510594	208	511
1	anti	right	1	861.460364	1.518946	207	512
1	anti	right	1	861.468645	1.527227	209	510
1	anti	right	1	861.476927	1.535509	209	510
1	anti	right	1	861.485211	1.543793	209	511
1	anti	right	1	861.493559	1.552141	210	512
1	anti	right	1	861.501843	1.560425	208	512
1	anti	right	1	861.510134	1.568716	208	516
1	anti	right	1	861.518412	1.576994	206	513
1	anti	right	1	861.526760	1.585342	206	511
1	anti	right	1	861.535047	1.593629	205	514
1	anti	right	1	861.543331	1.601913	207	515
1	anti	right	1	861.551613	1.610195	207	517
1	anti	right	1	861.559965	1.618547	207	522
1	anti	right	1	861.568245	1.626827	208	521
1	anti	right	1	861.576534	1.635116	208	520
1	anti	right	1	861.584811	1.643393	209	520
1	anti	right	1	861.593163	1.651745	209	517
1	anti	right	1	861.601443	1.660026	209	517
1	anti	right	1	861.609735	1.668317	209	517
1	anti	right	1	861.618015	1.676597	210	517
1	anti	right	1	861.626363	1.684945	211	522
1	anti	right	1	861.634647	1.693229	210	522
1	anti	right	1	861.642932	1.701514	210	518
1	anti	right	1	861.651214	1.709796	209	519
1	anti	right	1	861.659565	1.718147	208	513
1	anti	right	1	861.667855	1.726437	208	514
1	anti	right	1	861.676133	1.734715	209	516
1	anti	right	1	861.684416	1.742998	208	516
1	anti	right	1	861.692764	1.751346	207	519
1	anti	right	1	861.701061	1.759643	207	521
1	anti	right	1	861.709337	1.767919	208	520
1	anti	right	1	861.717616	1.776198	208	518
1	anti	right	1	861.725964	1.784546	209	516
1	anti	right	1	861.734251	1.792833	210	517
1	anti	right	1	861.742533	1.801116	210	518
1	anti	right	1	861.750816	1.809398	209	518
1	anti	right	1	861.759168	1.817750	209	519
1	anti	right	1	861.767450	1.826032	209	518
1	anti	right	1	861.775736	1.834318	208	518
1	anti	right	1	861.784016	1.842598	209	518
1	anti	right	1	861.792364	1.850946	209	517
1	anti	right	1	861.800652	1.859234	208	518
1	anti	right	1	861.808939	1.867521	207	519
1	anti	right	1	861.817218	1.875800	207	519
1	anti	right	1	861.825567	1.884149	206	520
1	anti	right	1	861.833850	1.892432	206	519
1	anti	right	1	861.842137	1.900719	207	519
1	anti	right	1	861.850417	1.908999	206	521
1	anti	right	1	861.858770	1.917352	206	521
1	anti	right	1	861.867052	1.925634	208	517
1	anti	right	1	861.875336	1.933918	208	516
1	anti	right	1	861.883619	1.942201	209	516
1	anti	right	1	861.891967	1.950549	209	520
1	anti	right	1	861.900253	1.958835	208	521
1	anti	right	1	861.908541	1.967123	208	522
1	anti	right	1	861.916820	1.975402	206	522
1	anti	right	1	861.925166	1.983748	207	517
1	anti	right	1	861.933454	1.992036	207	514
1	anti	right	1	861.941739	2.000321	208	515
1	anti	right	1	861.950023	2.008605	210	513
1	anti	right	1	861.958373	2.016955	208	516
1	anti	right	1	861.966654	2.025236	207	519
1	anti	right	1	861.974938	2.033520	207	518
1	anti	right	1	861.983222	2.041804	206	519
1	anti	right	1	861.991567	2.050149	206	519
1	anti	right	1	861.999855	2.058437	205	521
1	anti	right	1	862.008144	2.066726	205	520
1	anti	right	1	862.016422	2.075005	206	520
2	pro	left	1	865.784721	0.000000	619	505
2	pro	left	1	865.793009	0.008288	618	504
2	pro	left	1	865.801288	0.016567	622	504
2	pro	left	1	865.809636	0.024914	621	504
2	pro	left	1	865.817923	0.033202	620	502
2	pro	left	1	865.826209	0.041488	620	502
2	pro	left	1	865.834490	0.049769	620	505
2	pro	left	1	865.842842	0.058121	621	503
2	pro	left	1	865.851122	0.066401	622	504
2	pro	left	1	865.859407	0.074686	623	504
2	pro	left	1	865.867690	0.082969	623	502
2	pro	left	1	865.876038	0.091317	622	503
2	pro	left	1	865.884327	0.099606	624	504
2	pro	left	1	865.892612	0.107891	623	503
2	pro	left	1	865.900891	0.116170	622	502
2	pro	left	1	865.909240	0.124519	623	501
2	pro	left	1	865.917524	0.132803	621	501
2	pro	left	1	865.925809	0.141087	625	503
2	pro	left	1	865.934090	0.149369	624	502
2	pro	left	1	865.942444	0.157723	623	501
2	pro	left	1	865.950725	0.166004	622	500
2	pro	left	1	865.959011	0.174289	621	500
2	pro	left	1	865.967290	0.182569	623	502
2	pro	left	1	865.975639	0.190918	624	502
2	pro	left	1	865.983924	0.199203	624	502
2	pro	left	1	865.992215	0.207493	623	501
2	pro	left	1	866.000494	0.215772	621	498
2	pro	left	1	866.008840	0.224119	620	498
2	pro	left	1	866.017129	0.232407	621	499
2	pro	left	1	866.025412	0.240691	621	500
2	pro	left	1	866.033694	0.248972	621	500
2	pro	left	1	866.042046	0.257324	618	500
2	pro	left	1	866.050327	0.265606	596	500
2	pro	left	1	866.058612	0.273891	562	502
2	pro	left	1	866.066896	0.282174	514	503
2	pro	left	1	866.075245	0.290524	478	510
2	pro	left	1	866.083527	0.298806	448	508
2	pro	left	1	866.091815	0.307094	431	504
2	pro	left	1	866.100093	0.315372	433	505
2	pro	left	1	866.108442	0.323721	429	498
2	pro	left	1	866.116729	0.332007	429	500
2	pro	left	1	866.125014	0.340292	431	500
2	pro	left	1	866.133294	0.348573	431	500
2	pro	left	1	866.141645	0.356924	431	502
2	pro	left	1	866.149927	0.365206	431	503
2	pro	left	1	866.158213	0.373492	430	504
2	pro	left	1	866.166496	0.381775	417	503
2	pro	left	1	866.174842	0.390121	384	503
2	pro	left	1	866.183129	0.398408	330	502
2	pro	left	1	866.191417	0.406696	273	505
2	pro	left	1	866.199696	0.414975	224	504
2	pro	left	1	866.208042	0.423321	203	500
2	pro	left	1	866.216330	0.431608	206	500
2	pro	left	1	866.224614	0.439893	213	500
2	pro	left	1	866.232899	0.448177	215	501
2	pro	left	1	866.241248	0.456527	213	501
2	pro	left	1	866.249532	0.464811	214	503
2	pro	left	1	866.257815	0.473094	213	503
2	pro	left	1	866.266098	0.481377	213	503
2	pro	left	1	866.274446	0.489725	216	505
2	pro	left	1	866.282732	0.498011	216	505
2	pro	left	1	866.291018	0.506296	217	505
2	pro	left	1	866.299297	0.514576	218	505
2	pro	left	1	866.307671	0.522949	217	506
2	pro	left	1	866.315931	0.531210	217	504
2	pro	left	1	866.324220	0.539498	214	505
2	pro	left	1	866.332499	0.547778	216	504
2	pro	left	1	866.340851	0.556130	218	503
2	pro	left	1	866.349133	0.564412	219	502
2	pro	left	1	866.357417	0.572696	221	500
2	pro	left	1	866.365696	0.580975	220	501
2	pro	left	1	866.374049	0.589327	220	503
2	pro	left	1	866.382334	0.597613	218	506
2	pro	left	1	866.390624	0.605902	218	507
2	pro	left	1	866.398900	0.614179	218	505
2	pro	left	1	866.407249	0.622528	215	503
2	pro	left	1	866.415533	0.630812	217	501
2	pro	left	1	866.423818	0.639097	217	499
2	pro	left	1	866.432100	0.647379	216	498
2	pro	left	1	866.440453	0.655731	216	504
2	pro	left	1	866.448735	0.664014	217	508
2	pro	left	1	866.457018	0.672297	218	507
2	pro	left	1	866.465302	0.680581	219	507
2	pro	left	1	866.473649	0.688928	220	507
2	pro	left	1	866.481936	0.697215	209	504
2	pro	left	1	866.490226	0.705505	200	506
2	pro	left	1	866.498502	0.713781	192	508
2	pro	left	1	866.506850	0.722129	185	508
2	pro	left	1	866.515133	0.730412	189	511
2	pro	left	1	866.523421	0.738699	191	508
2	pro	left	1	866.531702	0.746980	193	508
2	pro	left	1	866.540049	0.755328	194	507
2	pro	left	1	866.548336	0.763615	195	503
2	pro	left	1	866.556620	0.771899	195	506
2	pro	left	1	866.564906	0.780185	193	507
2	pro	left	1	866.573254	0.788533	195	506
2	pro	left	1	866.581537	0.796816	196	505
2	pro	left	1	866.589824	0.805102	198	504
2	pro	left	1	866.598103	0.813382	199	504
2	pro	left	1	866.606452	0.821731	196	506
3	anti	left	1	870.582177	0.000000	625	506
3	anti	left	1	870.590523	0.008347	623	506
3	anti	left	1	870.598812	0.016635	623	506
3	anti	left	1	870.607095	0.024918	623	508
3	anti	left	1	870.615375	0.033198	624	507
3	anti	left	1	870.623729	0.041552	625	509
3	anti	left	1	870.632011	0.049834	626	511
3	anti	left	1	870.640296	0.058120	625	512
3	anti	left	1	870.648576	0.066400	626	511
3	anti	left	1	870.656923	0.074746	624	512
3	anti	left	1	870.665210	0.083033	624	509
3	anti	left	1	870.673500	0.091323	626	509
3	anti	left	1	870.681778	0.099601	624	512
3	anti	left	1	870.690124	0.107947	625	508
3	anti	left	1	870.698409	0.116233	626	509
3	anti	left	1	870.706709	0.124532	626	508
3	anti	left	1	870.714980	0.132803	626	508
3	anti	left	1	870.723330	0.141154	626	512
3	anti	left	1	870.731609	0.149432	625	510
3	anti	left	1	870.739897	0.157720	623	508
3	anti	left	1	870.748180	0.166003	625	509
3	anti	left	1	870.756524	0.174347	626	506
3	anti	left	1	870.764809	0.182632	625	506
3	anti	left	1	870.773098	0.190921	625	506
3	anti	left	1	870.781379	0.199203	626	508
3	anti	left	1	870.789726	0.207550	624	508
3	anti	left	1	870.798013	0.215836	623	508
3	anti	left	1	870.806298	0.224121	626	509
3	anti	left	1	870.814585	0.232408	625	507
3	anti	left	1	870.822928	0.240751	624	506
3	anti	left	1	870.831215	0.249039	625	506
3	anti	left	1	870.839501	0.257324	624	506
3	anti	left	1	870.847781	0.265604	623	504
3	anti	left	1	870.856128	0.273951	618	505
3	anti	left	1	870.864419	0.282243	607	501
3	anti	left	1	870.872698	0.290522	591	502
3	anti	left	1	870.880986	0.298809	570	501
3	anti	left	1	870.889329	0.307152	558	496
3	anti	left	1	870.897616	0.315439	546	493
3	anti	left	1	870.905899	0.323722	544	491
3	anti	left	1	870.914186	0.332010	543	492
3	anti	left	1	870.922529	0.340352	540	498
3	anti	left	1	870.930814	0.348637	541	497
3	anti	left	1	870.939101	0.356925	542	497
3	anti	left	1	870.947382	0.365205	542	499
3	anti	left	1	870.955732	0.373555	543	496
3	anti	left	1	870.964019	0.381843	542	499
3	anti	left	1	870.972300	0.390124	542	497
3	anti	left	1	870.980582	0.398405	544	498
3	anti	left	1	870.988931	0.406754	538	496
3	anti	left	1	870.997217	0.415040	501	498
3	anti	left	1	871.005501	0.423325	449	503
3	anti	left	1	871.013788	0.431612	373	499
3	anti	left	1	871.022131	0.439954	293	504
3	anti	left	1	871.030417	0.448240	237	505
3	anti	left	1	871.038704	0.456528	207	502
3	anti	left	1	871.046984	0.464808	212	504
3	anti	left	1	871.055332	0.473156	219	505
3	anti	left	1	871.063616	0.481439	221	505
3	anti	left	1	871.071902	0.489725	220	505
3	anti	left	1	871.080185	0.498009	219	506
3	anti	left	1	871.088535	0.506358	220	503
3	anti	left	1	871.096817	0.514640	220	501
3	anti	left	1	871.105103	0.522927	219	502
3	anti	left	1	871.113385	0.531209	221	502
3	anti	left	1	871.121731	0.539555	220	503
3	anti	left	1	871.130018	0.547841	220	504
3	anti	left	1	871.138308	0.556132	221	504
3	anti	left	1	871.146586	0.564409	218	505
3	anti	left	1	871.154934	0.572757	218	505
3	anti	left	1	871.163217	0.581040	218	503
3	anti	left	1	871.171505	0.589328	218	503
3	anti	left	1	871.179785	0.597609	216	506
3	anti	left	1	871.188140	0.605964	217	505
3	anti	left	1	871.196419	0.614242	218	503
3	anti	left	1	871.204704	0.622527	217	506
3	anti	left	1	871.212986	0.630810	219	506
3	anti	left	1	871.221335	0.639158	218	508
3	anti	left	1	871.229619	0.647443	218	509
3	anti	left	1	871.237911	0.655734	220	507
3	anti	left	1	871.246189	0.664012	219	507
3	anti	left	1	871.254535	0.672359	219	505
3	anti	left	1	871.262821	0.680645	218	505
3	anti	left	1	871.271106	0.688929	218	505
3	anti	left	1	871.279389	0.697212	218	507
3	anti	left	1	871.287739	0.705562	234	506
3	anti	left	1	871.296023	0.713846	278	507
3	anti	left	1	871.304305	0.722129	368	510
3	anti	left	1	871.312593	0.730417	498	508
3	anti	left	1	871.320934	0.738758	671	508
3	anti	left	1	871.329223	0.747046	838	516
3	anti	left	1	871.337507	0.755330	950	518
3	anti	left	1	871.345790	0.763613	1016	523
3	anti	left	1	871.354136	0.771960	1040	528
3	anti	left	1	871.362428	0.780252	1038	524
3	anti	left	1	871.370708	0.788531	1032	523
3	anti	left	1	871.378991	0.796815	1035	526
3	anti	left	1	871.387338	0.805162	1034	522
3	anti	left	1	871.395623	0.813446	1031	524
3	anti	left	1	871.403908	0.821731	1030	526
3	anti	left	1	871.412194	0.830018	1028	525
3	anti	left	1	871.420536	0.838360	1027	525
3	anti	left	1	871.428824	0.846647	1029	525
3	anti	left	1	871.437108	0.854931	1027	526
3	anti	left	1	871.445392	0.863215	1028	528
3	anti	left	1	871.453740	0.871563	1027	530
3	anti	left	1	871.462029	0.879853	1027	534
3	anti	left	1	871.470311	0.888135	1025	534
3	anti	left	1	871.478592	0.896416	1027	530
3	anti	left	1	871.486944	0.904767	1026	531
3	anti	left	1	871.495223	0.913046	1025	529
3	anti	left	1	871.503509	0.921332	1026	528
3	anti	left	1	871.511796	0.929619	1026	529
3	anti	left	1	871.520140	0.937964	1025	527
3	anti	left	1	871.528425	0.946248	1026	531
3	anti	left	1	871.536711	0.954534	1026	529
3	anti	left	1	871.544992	0.962816	1025	529
3	anti	left	1	871.553337	0.971161	1026	531
3	anti	left	1	871.561631	0.979454	1026	530
3	anti	left	1	871.569912	0.987736	1028	531
3	anti	left	1	871.578197	0.996020	1027	531
3	anti	left	1	871.586547	1.004370	1028	532
3	anti	left	1	871.594827	1.012650	1028	531
3	anti	left	1	871.603111	1.020934	1027	533
3	anti	left	1	871.611393	1.029216	1027	529
3	anti	left	1	871.619740	1.037563	1028	526
3	anti	left	1	871.628028	1.045851	1026	530
3	anti	left	1	871.636318	1.054141	1026	528
3	anti	left	1	871.644595	1.062419	1027	529
3	anti	left	1	871.652942	1.070765	1025	525
3	anti	left	1	871.661226	1.079050	1025	524
3	anti	left	1	871.669512	1.087336	1026	524
3	anti	left	1	871.677795	1.095618	1028	527
3	anti	left	1	871.686146	1.103969	1029	530
3	anti	left	1	871.694430	1.112253	1029	529
3	anti	left	1	871.702725	1.120549	1030	530
3	anti	left	1	871.710998	1.128821	1027	527
3	anti	left	1	871.719343	1.137166	1027	529
3	anti	left	1	871.727627	1.145451	1028	526
3	anti	left	1	871.735917	1.153740	1027	535
3	anti	left	0	871.744195	1.162018	1000	545
3	anti	left	0	871.752544	1.170367	176	572
3	anti	left	0	871.760829	1.178653	642	499
3	anti	left	0	871.769114	1.186937	176	572
3	anti	left	0	871.777396	1.195220	642	499
3	anti	left	0	871.785746	1.203570	176	572
3	anti	left	0	871.794031	1.211854	642	499
3	anti	left	0	871.802314	1.220137	176	572
3	anti	left	0	871.810593	1.228416	642	499
3	anti	left	0	871.818945	1.236768	176	572
3	anti	left	0	871.827233	1.245057	642	499
3	anti	left	0	871.835518	1.253342	176	572
3	anti	left	0	871.843800	1.261624	642	499
3	anti	left	0	871.852147	1.269970	176	572
3	anti	left	0	871.860432	1.278255	642	499
4	anti	left	1	874.450078	0.000000	621	507
4	anti	left	1	874.458364	0.008286	619	507
4	anti	left	1	874.466647	0.016569	619	509
4	anti	left	1	874.474992	0.024914	619	508
4	anti	left	1	874.483280	0.033202	619	507
4	anti	left	1	874.491561	0.041483	619	507
4	anti	left	1	874.499845	0.049767	621	507
4	anti	left	1	874.508195	0.058117	623	512
4	anti	left	1	874.516480	0.066402	621	515
4	anti	left	1	874.524764	0.074686	621	516
4	anti	left	1	874.533046	0.082968	619	516
4	anti	left	1	874.541393	0.091316	619	516
4	anti	left	1	874.549680	0.099602	620	514
4	anti	left	1	874.557968	0.107890	622	513
4	anti	left	1	874.566247	0.116169	621	514
4	anti	left	1	874.574597	0.124519	621	513
4	anti	left	1	874.582880	0.132802	621	514
4	anti	left	1	874.591163	0.141085	622	513
4	anti	left	1	874.599445	0.149368	622	514
4	anti	left	1	874.607797	0.157719	622	514
4	anti	left	1	874.616081	0.166004	622	516
4	anti	left	1	874.624364	0.174286	623	518
4	anti	left	1	874.632648	0.182570	625	520
4	anti	left	1	874.640995	0.190918	626	522
4	anti	left	1	874.649282	0.199204	624	521
4	anti	left	1	874.657570	0.207492	622	518
4	anti	left	1	874.665849	0.215772	621	517
4	anti	left	1	874.674196	0.224118	621	515
4	anti	left	1	874.682483	0.232405	621	512
4	anti	left	1	874.690769	0.240691	621	514
4	anti	left	1	874.699064	0.248986	620	514
4	anti	left	1	874.707402	0.257324	619	512
4	anti	left	1	874.715684	0.265606	621	513
4	anti	left	1	874.723967	0.273889	621	512
4	anti	left	1	874.732248	0.282170	623	514
4	anti	left	1	874.740597	0.290519	626	515
4	anti	left	1	874.748885	0.298807	624	517
4	anti	left	1	874.757171	0.307093	624	516
4	anti	left	1	874.765451	0.315373	623	518
4	anti	left	1	874.773799	0.323721	623	518
4	anti	left	1	874.782084	0.332006	623	518
4	anti	left	1	874.790368	0.340290	622	521
4	anti	left	1	874.798649	0.348571	623	519
4	anti	left	1	874.807001	0.356923	620	522
4	anti	left	1	874.815283	0.365205	630	519
4	anti	left	1	874.823570	0.373492	669	516
4	anti	left	1	874.831851	0.381773	733	513
4	anti	left	1	874.840201	0.390123	807	504
4	anti	left	1	874.848486	0.398408	887	502
4	anti	left	1	874.856774	0.406696	950	501
4	anti	left	1	874.865053	0.414975	984	505
4	anti	left	1	874.873399	0.423321	1004	507
4	anti	left	1	874.881687	0.431610	1015	510
4	anti	left	1	874.889970	0.439892	1010	512
4	anti	left	1	874.898253	0.448175	1004	509
4	anti	left	1	874.906605	0.456527	1003	507
4	anti	left	1	874.914887	0.464809	1003	508
4	anti	left	1	874.923170	0.473093	1004	508
4	anti	left	1	874.931453	0.481375	1004	509
4	anti	left	1	874.939799	0.489721	1004	509
4	anti	left	1	874.948090	0.498012	1006	511
4	anti	left	1	874.956375	0.506298	1006	511
4	anti	left	1	874.964654	0.514576	1004	511
4	anti	left	1	874.973003	0.522925	1004	509
4	anti	left	1	874.981286	0.531208	1001	506
4	anti	left	1	874.989572	0.539495	999	506
4	anti	left	1	874.997855	0.547777	1001	506
4	anti	left	1	875.006206	0.556128	1001	509
4	anti	left	1	875.014489	0.564411	1000	509
4	anti	left	1	875.022773	0.572695	1000	509
4	anti	left	1	875.031055	0.580977	999	506
4	anti	left	1	875.039403	0.589325	999	507
4	anti	left	1	875.047689	0.597611	1000	506
4	anti	left	1	875.055977	0.605899	999	506
4	anti	left	1	875.064255	0.614177	999	508
4	anti	left	1	875.072604	0.622526	998	507
4	anti	left	1	875.080891	0.630813	997	509
4	anti	left	1	875.089176	0.639098	999	508
4	anti	left	1	875.097455	0.647378	999	508
4	anti	left	1	875.105809	0.655731	999	508
4	anti	left	1	875.114090	0.664013	1002	507
4	anti	left	1	875.122376	0.672299	1016	506
4	anti	left	1	875.130658	0.680580	1031	510
4	anti	left	1	875.139005	0.688928	1039	511
4	anti	left	1	875.147291	0.697213	1047	514
4	anti	left	1	875.155581	0.705503	1040	514
4	anti	left	1	875.163857	0.713780	1033	512
4	anti	left	1	875.172206	0.722128	1035	512
4	anti	left	1	875.180491	0.730414	1034	512
4	anti	left	1	875.188775	0.738698	1033	512
4	anti	left	1	875.197057	0.746979	1032	511
4	anti	left	1	875.205409	0.755331	1029	511
4	anti	left	1	875.213692	0.763614	1028	511
4	anti	left	1	875.221976	0.771898	1029	511
4	anti	left	1	875.230259	0.780181	1031	513
