event_type	trial	mode	center_x	center_y	offset	fix_delay	cue_size	cue_side	target_time	target	response	correct	rt	1st_saccade_direction	1st_saccade_latency	gaze_found	timestamp	trial_time	gaze_x	gaze_y
EVENT_EYEGAZE	11	pro	640	512	426	1932	35	left	166	>						0	84.491877	1.211794	620	519
EVENT_TASK	11	pro	640	512	426	1932	35	left	166	>	>	1	828	right	193
EVENT_EYEGAZE	12	anti	640	512	426	3316	35	right	0	<						1	89.853800	0.000000	648	507
EVENT_EYEGAZE	12	anti	640	512	426	3316	35	right	0	<						1	89.862087	0.008287	647	510
EVENT_EYEGAZE	12	anti	640	512	426	3316	35	right	0	<						1	89.870370	0.016569	646	509
EVENT_EYEGAZE	12	anti	640	512	426	3316	35	right	0	<						1	89.878655	0.024855	646	507
EVENT_EYEGAZE	12	anti	640	512	426	3316	35	right	0	<						1	89.887005	0.033205	647	511
EVENT_EYEGAZE	12	anti	640	512	426	3316	35	right	0	<						1	89.895291	0.041491	648	512
EVENT_EYEGAZE	12	anti	640	512	426	3316	35	right	0	<						1	89.903570	0.049770	649	513
EVENT_EYEGAZE	12	anti	640	512	426	3316	35	right	0	<						1	89.911858	0.058057	648	518
EVENT_EYEGAZE	12	anti	640	512	426	3316	35	right	0	<						1	89.920203	0.066403	648	512
EVENT_EYEGAZE	12	anti	640	512	426	3316	35	right	0	<						1	89.928489	0.074689	647	509
EVENT_EYEGAZE	12	anti	640	512	426	3316	35	right	0	<						1	89.936774	0.082974	648	510
EVENT_EYEGAZE	12	anti	640	512	426	3316	35	right	0	<						1	89.945057	0.091257	648	509
EVENT_EYEGAZE	12	anti	640	512	426	3316	35	right	0	<						1	89.953403	0.099603	647	509
EVENT_EYEGAZE	12	anti	640	512	426	3316	35	right	0	<						1	89.961688	0.107888	648	513
EVENT_EYEGAZE	12	anti	640	512	426	3316	35	right	0	<						1	89.969972	0.116172	646	512
EVENT_EYEGAZE	12	anti	640	512	426	3316	35	right	0	<						1	89.978256	0.124456	646	511
EVENT_EYEGAZE	12	anti	640	512	426	3316	35	right	0	<						1	89.986613	0.132812	646	511
EVENT_EYEGAZE	12	anti	640	512	426	3316	35	right	0	<						1	89.994891	0.141091	644	511
EVENT_EYEGAZE	12	anti	640	512	426	3316	35	right	0	<						1	90.003175	0.149374	644	512
EVENT_EYEGAZE	12	anti	640	512	426	3316	35	right	0	<						1	90.011458	0.157658	645	516
EVENT_EYEGAZE	12	anti	640	512	426	3316	35	right	0	<						1	90.019804	0.166004	645	515
EVENT_EYEGAZE	12	anti	640	512	426	3316	35	right	0	<						1	90.028092	0.174291	646	514
EVENT_EYEGAZE	12	anti	640	512	426	3316	35	right	0	<						1	90.036378	0.182577	646	513
EVENT_EYEGAZE	12	anti	640	512	426	3316	35	right	0	<						1	90.044658	0.190858	646	512
EVENT_EYEGAZE	12	anti	640	512	426	3316	35	right	0	<						1	90.053006	0.199205	645	512
EVENT_EYEGAZE	12	anti	640	512	426	3316	35	right	0	<						1	90.061292	0.207491	645	513
EVENT_EYEGAZE	12	anti	640	512	426	3316	35	right	0	<						1	90.069576	0.215776	645	514
EVENT_EYEGAZE	12	anti	640	512	426	3316	35	right	0	<						1	90.077858	0.224057	645	512
EVENT_EYEGAZE	12	anti	640	512	426	3316	35	right	0	<						1	90.086209	0.232409	646	512
EVENT_EYEGAZE	12	anti	640	512	426	3316	35	right	0	<						1	90.094493	0.240692	645	512
EVENT_EYEGAZE	12	anti	640	512	426	3316	35	right	0	<						1	90.102776	0.248975	645	511
EVENT_EYEGAZE	12	anti	640	512	426	3316	35	right	0	<						1	90.111060	0.257260	644	513
EVENT_EYEGAZE	12	anti	640	512	426	3316	35	right	0	<						1	90.119406	0.265606	645	514
EVENT_EYEGAZE	12	anti	640	512	426	3316	35	right	0	<						1	90.127693	0.273893	645	511
EVENT_EYEGAZE	12	anti	640	512	426	3316	35	right	0	<						1	90.135980	0.282179	655	512
EVENT_EYEGAZE	12	anti	640	512	426	3316	35	right	0	<						1	90.144263	0.290462	694	515
EVENT_EYEGAZE	12	anti	640	512	426	3316	35	right	0	<						1	90.152603	0.298803	762	516
EVENT_EYEGAZE	12	anti	640	512	426	3316	35	right	0	<						1	90.160893	0.307093	843	514
EVENT_EYEGAZE	12	anti	640	512	426	3316	35	right	0	<						1	90.169175	0.315375	936	515
EVENT_EYEGAZE	12	anti	640	512	426	3316	35	right	0	<						1	90.177461	0.323661	989	508
EVENT_EYEGAZE	12	anti	640	512	426	3316	35	right	0	<						1	90.185814	0.332014	1009	505
EVENT_EYEGAZE	12	anti	640	512	426	3316	35	right	0	<						1	90.194094	0.340294	1022	507
EVENT_EYEGAZE	12	anti	640	512	426	3316	35	right	0	<						1	90.202377	0.348577	1021	507
EVENT_EYEGAZE	12	anti	640	512	426	3316	35	right	0	<						1	90.210661	0.356860	1025	507
EVENT_EYEGAZE	12	anti	640	512	426	3316	35	right	0	<						1	90.219007	0.365207	1028	506
EVENT_EYEGAZE	12	anti	640	512	426	3316	35	right	0	<						1	90.227295	0.373494	1029	502
EVENT_EYEGAZE	12	anti	640	512	426	3316	35	right	0	<						1	90.235581	0.381781	1031	499
EVENT_EYEGAZE	12	anti	640	512	426	3316	35	right	0	<						1	90.243863	0.390062	1032	497
EVENT_EYEGAZE	12	anti	640	512	426	3316	35	right	-76894	<						1	90.252211	0.398411	1031	497
EVENT_EYEGAZE	12	anti	640	512	426	3316	35	right	-76894	<						1	90.260500	0.406699	1031	497
EVENT_EYEGAZE	12	anti	640	512	426	3316	35	right	-76894	<						1	90.268778	0.414977	1031	498
EVENT_EYEGAZE	12	anti	640	512	426	3316	35	right	-76894	<						1	90.277064	0.423264	1032	498
EVENT_EYEGAZE	12	anti	640	512	426	3316	35	right	-76894	<						1	90.285408	0.431607	1033	499
EVENT_EYEGAZE	12	anti	640	512	426	3316	35	right	-76894	<						1	90.293697	0.439897	1032	500
EVENT_EYEGAZE	12	anti	640	512	426	3316	35	right	-76894	<						1	90.301978	0.448178	1031	499
EVENT_EYEGAZE	12	anti	640	512	426	3316	35	right	-76894	<						1	90.310269	0.456469	1032	499
EVENT_EYEGAZE	12	anti	640	512	426	3316	35	right	-76894	<						1	90.318609	0.464809	1031	498
EVENT_EYEGAZE	12	anti	640	512	426	3316	35	right	-76894	<						1	90.326895	0.473095	1033	498
EVENT_EYEGAZE	12	anti	640	512	426	3316	35	right	-76894	<						1	90.335179	0.481379	1035	499
EVENT_EYEGAZE	12	anti	640	512	426	3316	35	right	-76894	<						1	90.343464	0.489663	1035	498
EVENT_EYEGAZE	12	anti	640	512	426	3316	35	right	-76894	<						1	90.351809	0.498009	1037	498
EVENT_EYEGAZE	12	anti	640	512	426	3316	35	right	-76894	<						1	90.360105	0.506304	1036	498
EVENT_EYEGAZE	12	anti	640	512	426	3316	35	right	-76894	<						1	90.368384	0.514584	1036	498
EVENT_EYEGAZE	12	anti	640	512	426	3316	35	right	-76894	<						1	90.376666	0.522865	1038	500
EVENT_EYEGAZE	12	anti	640	512	426	3316	35	right	-76894	<						1	90.385011	0.531211	1055	502
EVENT_EYEGAZE	12	anti	640	512	426	3316	35	right	-76894	<						1	90.393298	0.539498	1062	503
EVENT_EYEGAZE	12	anti	640	512	426	3316	35	right	-76894	<						1	90.401580	0.547779	1078	506
EVENT_EYEGAZE	12	anti	640	512	426	3316	35	right	-76894	<						1	90.409874	0.556073	1082	507
EVENT_EYEGAZE	12	anti	640	512	426	3316	35	right	166	<						1	90.418212	0.564412	1077	505
EVENT_EYEGAZE	12	anti	640	512	426	3316	35	right	166	<						1	90.426499	0.572698	1075	506
EVENT_EYEGAZE	12	anti	640	512	426	3316	35	right	166	<						1	90.434780	0.580979	1076	505
EVENT_EYEGAZE	12	anti	640	512	426	3316	35	right	166	<						1	90.443065	0.589264	1076	504
EVENT_EYEGAZE	12	anti	640	512	426	3316	35	right	166	<						1	90.451411	0.597611	1075	503
EVENT_EYEGAZE	12	anti	640	512	426	3316	35	right	166	<						1	90.459705	0.605904	1076	503
EVENT_EYEGAZE	12	anti	640	512	426	3316	35	right	166	<						1	90.467982	0.614181	1061	501
EVENT_EYEGAZE	12	anti	640	512	426	3316	35	right	166	<						1	90.476266	0.622466	1019	504
EVENT_EYEGAZE	12	anti	640	512	426	3316	35	right	166	<						1	90.484611	0.630811	945	512
EVENT_EYEGAZE	12	anti	640	512	426	3316	35	right	166	<						1	90.492900	0.639100	834	511
EVENT_EYEGAZE	12	anti	640	512	426	3316	35	right	166	<						1	90.501182	0.647381	688	509
EVENT_EYEGAZE	12	anti	640	512	426	3316	35	right	166	<						1	90.509478	0.655678	544	503
EVENT_EYEGAZE	12	anti	640	512	426	3316	35	right	166	<						1	90.517814	0.664013	419	499
EVENT_EYEGAZE	12	anti	640	512	426	3316	35	right	166	<						1	90.526100	0.672300	331	492
EVENT_EYEGAZE	12	anti	640	512	426	3316	35	right	166	<						1	90.534382	0.680582	271	493
EVENT_EYEGAZE	12	anti	640	512	426	3316	35	right	166	<						1	90.542668	0.688868	243	496
EVENT_EYEGAZE	12	anti	640	512	426	3316	35	right	166	<						1	90.551011	0.697211	233	494
EVENT_EYEGAZE	12	anti	640	512	426	3316	35	right	166	<						1	90.559312	0.705511	233	493
EVENT_EYEGAZE	12	anti	640	512	426	3316	35	right	166	<						1	90.567583	0.713783	232	493
EVENT_EYEGAZE	12	anti	640	512	426	3316	35	right	166	<						1	90.575865	0.722065	230	490
EVENT_EYEGAZE	12	anti	640	512	426	3316	35	right	166	<						1	90.584216	0.730416	229	492
EVENT_EYEGAZE	12	anti	640	512	426	3316	35	right	166	<						1	90.592503	0.738703	231	498
EVENT_EYEGAZE	12	anti	640	512	426	3316	35	right	166	<						1	90.600783	0.746983	231	498
EVENT_EYEGAZE	12	anti	640	512	426	3316	35	right	166	<						1	90.609078	0.755278	230	498
EVENT_EYEGAZE	12	anti	640	512	426	3316	35	right	166	<						1	90.617415	0.763615	232	497
EVENT_EYEGAZE	12	anti	640	512	426	3316	35	right	166	<						1	90.625704	0.771904	231	493
EVENT_EYEGAZE	12	anti	640	512	426	3316	35	right	166	<						1	90.633985	0.780184	230	493
EVENT_EYEGAZE	12	anti	640	512	426	3316	35	right	166	<						1	90.642271	0.788470	231	497
EVENT_EYEGAZE	12	anti	640	512	426	3316	35	right	166	<						1	90.650614	0.796814	232	501
EVENT_EYEGAZE	12	anti	640	512	426	3316	35	right	166	<						1	90.658909	0.805108	233	504
EVENT_EYEGAZE	12	anti	640	512	426	3316	35	right	166	<						1	90.667186	0.813385	235	505
EVENT_EYEGAZE	12	anti	640	512	426	3316	35	right	166	<						1	90.675471	0.821671	236	505
EVENT_EYEGAZE	12	anti	640	512	426	3316	35	right	166	<						1	90.683819	0.830019	235	504
EVENT_EYEGAZE	12	anti	640	512	426	3316	35	right	166	<						1	90.692104	0.838303	235	506
EVENT_EYEGAZE	12	anti	640	512	426	3316	35	right	166	<						1	90.700386	0.846585	234	507
EVENT_EYEGAZE	12	anti	640	512	426	3316	35	right	166	<						1	90.708672	0.854871	231	506
EVENT_EYEGAZE	12	anti	640	512	426	3316	35	right	166	<						1	90.717015	0.863214	233	504
EVENT_EYEGAZE	12	anti	640	512	426	3316	35	right	166	<						1	90.725304	0.871504	231	500
EVENT_EYEGAZE	12	anti	640	512	426	3316	35	right	166	<						1	90.733593	0.879793	232	499
EVENT_EYEGAZE	12	anti	640	512	426	3316	35	right	166	<						1	90.741873	0.888072	234	503
EVENT_EYEGAZE	12	anti	640	512	426	3316	35	right	166	<						1	90.750217	0.896417	233	503
EVENT_EYEGAZE	12	anti	640	512	426	3316	35	right	166	<						1	90.758505	0.904705	234	504
EVENT_EYEGAZE	12	anti	640	512	426	3316	35	right	166	<						1	90.766787	0.912987	234	504
EVENT_EYEGAZE	12	anti	640	512	426	3316	35	right	166	<						1	90.775072	0.921272	233	504
EVENT_EYEGAZE	12	anti	640	512	426	3316	35	right	166	<						1	90.783421	0.929620	233	504
EVENT_EYEGAZE	12	anti	640	512	426	3316	35	right	166	<						1	90.791705	0.937905	233	508
EVENT_EYEGAZE	12	anti	640	512	426	3316	35	right	166	<						1	90.799988	0.946188	234	508
EVENT_EYEGAZE	12	anti	640	512	426	3316	35	right	166	<						1	90.808272	0.954472	233	504
EVENT_EYEGAZE	12	anti	640	512	426	3316	35	right	166	<						1	90.816619	0.962818	233	505
EVENT_EYEGAZE	12	anti	640	512	426	3316	35	right	166	<						1	90.824906	0.971105	233	500
EVENT_EYEGAZE	12	anti	640	512	426	3316	35	right	166	<						1	90.833191	0.979391	233	501
EVENT_EYEGAZE	12	anti	640	512	426	3316	35	right	166	<						1	90.841472	0.987672	235	504
EVENT_TASK	12	anti	640	512	426	3316	35	right	166	<	<	1	596	right	284
EVENT_EYEGAZE	13	pro	640	512	426	3047	35	right	0	>						1	94.518455	0.000000	643	500
EVENT_EYEGAZE	13	pro	640	512	426	3047	35	right	0	>						1	94.526739	0.008284	642	500
EVENT_EYEGAZE	13	pro	640	512	426	3047	35	right	0	>						1	94.535088	0.016633	643	500
EVENT_EYEGAZE	13	pro	640	512	426	3047	35	right	0	>						1	94.543372	0.024918	642	501
EVENT_EYEGAZE	13	pro	640	512	426	3047	35	right	0	>						1	94.551656	0.033202	642	502
EVENT_EYEGAZE	13	pro	640	512	426	3047	35	right	0	>						1	94.559947	0.041492	643	502
EVENT_EYEGAZE	13	pro	640	512	426	3047	35	right	0	>						1	94.568287	0.049832	643	501
EVENT_EYEGAZE	13	pro	640	512	426	3047	35	right	0	>						1	94.576573	0.058119	644	501
EVENT_EYEGAZE	13	pro	640	512	426	3047	35	right	0	>						1	94.584855	0.066401	644	501
EVENT_EYEGAZE	13	pro	640	512	426	3047	35	right	0	>						1	94.593140	0.074685	644	502
EVENT_EYEGAZE	13	pro	640	512	426	3047	35	right	0	>						1	94.601487	0.083032	645	504
EVENT_EYEGAZE	13	pro	640	512	426	3047	35	right	0	>						1	94.609785	0.091330	645	506
EVENT_EYEGAZE	13	pro	640	512	426	3047	35	right	0	>						1	94.618057	0.099602	645	507
EVENT_EYEGAZE	13	pro	640	512	426	3047	35	right	0	>						1	94.626342	0.107887	644	505
EVENT_EYEGAZE	13	pro	640	512	426	3047	35	right	0	>						1	94.634689	0.116234	644	503
EVENT_EYEGAZE	13	pro	640	512	426	3047	35	right	0	>						1	94.642976	0.124522	643	502
EVENT_EYEGAZE	13	pro	640	512	426	3047	35	right	0	>						1	94.651256	0.132801	645	499
EVENT_EYEGAZE	13	pro	640	512	426	3047	35	right	0	>						1	94.659546	0.141091	646	500
EVENT_EYEGAZE	13	pro	640	512	426	3047	35	right	0	>						1	94.667888	0.149433	647	501
EVENT_EYEGAZE	13	pro	640	512	426	3047	35	right	0	>						1	94.676177	0.157722	646	500
EVENT_EYEGAZE	13	pro	640	512	426	3047	35	right	0	>						1	94.684457	0.166002	645	500
EVENT_EYEGAZE	13	pro	640	512	426	3047	35	right	0	>						1	94.692738	0.174283	645	499
EVENT_EYEGAZE	13	pro	640	512	426	3047	35	right	0	>						1	94.701102	0.182647	644	500
EVENT_EYEGAZE	13	pro	640	512	426	3047	35	right	0	>						1	94.709385	0.190930	645	499
EVENT_EYEGAZE	13	pro	640	512	426	3047	35	right	0	>						1	94.717673	0.199218	645	500
EVENT_EYEGAZE	13	pro	640	512	426	3047	35	right	0	>						1	94.725946	0.207492	645	502
EVENT_EYEGAZE	13	pro	640	512	426	3047	35	right	0	>						1	94.734294	0.215839	645	501
EVENT_EYEGAZE	13	pro	640	512	426	3047	35	right	0	>						1	94.742577	0.224122	644	502
EVENT_EYEGAZE	13	pro	640	512	426	3047	35	right	0	>						1	94.750860	0.232406	644	502
EVENT_EYEGAZE	13	pro	640	512	426	3047	35	right	0	>						1	94.759147	0.240693	643	499
EVENT_EYEGAZE	13	pro	640	512	426	3047	35	right	0	>						1	94.767490	0.249035	644	499
EVENT_EYEGAZE	13	pro	640	512	426	3047	35	right	0	>						1	94.775778	0.257323	644	499
EVENT_EYEGAZE	13	pro	640	512	426	3047	35	right	0	>						1	94.784060	0.265605	644	500
EVENT_EYEGAZE	13	pro	640	512	426	3047	35	right	0	>						1	94.792344	0.273889	648	501
EVENT_EYEGAZE	13	pro	640	512	426	3047	35	right	0	>						1	94.800690	0.282235	676	502
EVENT_EYEGAZE	13	pro	640	512	426	3047	35	right	0	>						1	94.808985	0.290530	726	503
EVENT_EYEGAZE	13	pro	640	512	426	3047	35	right	0	>						1	94.817262	0.298807	801	500
EVENT_EYEGAZE	13	pro	640	512	426	3047	35	right	0	>						1	94.825545	0.307090	891	498
EVENT_EYEGAZE	13	pro	640	512	426	3047	35	right	0	>						1	94.833892	0.315437	971	498
EVENT_EYEGAZE	13	pro	640	512	426	3047	35	right	0	>						1	94.842180	0.323725	1016	495
EVENT_EYEGAZE	13	pro	640	512	426	3047	35	right	0	>						1	94.850461	0.332007	1040	494
EVENT_EYEGAZE	13	pro	640	512	426	3047	35	right	0	>						1	94.858752	0.340298	1049	496
EVENT_EYEGAZE	13	pro	640	512	426	3047	35	right	0	>						1	94.867093	0.348638	1049	493
EVENT_EYEGAZE	13	pro	640	512	426	3047	35	right	0	>						1	94.875380	0.356926	1053	494
EVENT_EYEGAZE	13	pro	640	512	426	3047	35	right	0	>						1	94.883662	0.365207	1055	494
EVENT_EYEGAZE	13	pro	640	512	426	3047	35	right	0	>						1	94.891946	0.373491	1055	492
EVENT_EYEGAZE	13	pro	640	512	426	3047	35	right	0	>						1	94.900290	0.381835	1054	491
EVENT_EYEGAZE	13	pro	640	512	426	3047	35	right	0	>						1	94.908590	0.390135	1054	492
EVENT_EYEGAZE	13	pro	640	512	426	3047	35	right	-81556	>						1	94.916862	0.398408	1056	494
EVENT_EYEGAZE	13	pro	640	512	426	3047	35	right	-81556	>						1	94.925149	0.406694	1056	495
EVENT_EYEGAZE	13	pro	640	512	426	3047	35	right	-81556	>						1	94.933492	0.415037	1057	495
EVENT_EYEGAZE	13	pro	640	512	426	3047	35	right	-81556	>						1	94.941782	0.423328	1056	498
EVENT_EYEGAZE	13	pro	640	512	426	3047	35	right	-81556	>						1	94.950064	0.431610	1056	498
EVENT_EYEGAZE	13	pro	640	512	426	3047	35	right	-81556	>						1	94.958355	0.439900	1055	501
EVENT_EYEGAZE	13	pro	640	512	426	3047	35	right	-81556	>						1	94.966695	0.448240	1056	501
EVENT_EYEGAZE	13	pro	640	512	426	3047	35	right	-81556	>						1	94.974981	0.456526	1058	499
EVENT_EYEGAZE	13	pro	640	512	426	3047	35	right	-81556	>						1	94.983266	0.464812	1057	499
EVENT_EYEGAZE	13	pro	640	512	426	3047	35	right	-81556	>						1	94.991548	0.473093	1057	498
EVENT_EYEGAZE	13	pro	640	512	426	3047	35	right	-81556	>						1	94.999893	0.481438	1057	497
EVENT_EYEGAZE	13	pro	640	512	426	3047	35	right	-81556	>						1	95.008185	0.489731	1056	497
EVENT_EYEGAZE	13	pro	640	512	426	3047	35	right	-81556	>						1	95.016464	0.498009	1058	497
EVENT_EYEGAZE	13	pro	640	512	426	3047	35	right	-81556	>						1	95.024749	0.506295	1060	500
EVENT_EYEGAZE	13	pro	640	512	426	3047	35	right	-81556	>						1	95.033094	0.514639	1059	500
EVENT_EYEGAZE	13	pro	640	512	426	3047	35	right	-81556	>						1	95.041383	0.522928	1058	500
EVENT_EYEGAZE	13	pro	640	512	426	3047	35	right	-81556	>						1	95.049666	0.531211	1057	500
EVENT_EYEGAZE	13	pro	640	512	426	3047	35	right	-81556	>						1	95.057956	0.539502	1056	496
EVENT_EYEGAZE	13	pro	640	512	426	3047	35	right	-81556	>						1	95.066295	0.547840	1056	498
EVENT_EYEGAZE	13	pro	640	512	426	3047	35	right	-81556	>						1	95.074584	0.556129	1056	495
EVENT_EYEGAZE	13	pro	640	512	426	3047	35	right	165	>						1	95.082864	0.564409	1055	496
EVENT_EYEGAZE	13	pro	640	512	426	3047	35	right	165	>						1	95.091149	0.572695	1057	496
EVENT_EYEGAZE	13	pro	640	512	426	3047	35	right	165	>						1	95.099495	0.581041	1059	495
EVENT_EYEGAZE	13	pro	640	512	426	3047	35	right	165	>						1	95.107792	0.589337	1060	496
EVENT_EYEGAZE	13	pro	640	512	426	3047	35	right	165	>						1	95.116066	0.597611	1061	496
EVENT_EYEGAZE	13	pro	640	512	426	3047	35	right	165	>						1	95.124351	0.605896	1060	496
EVENT_EYEGAZE	13	pro	640	512	426	3047	35	right	165	>						1	95.132696	0.614241	1059	496
EVENT_EYEGAZE	13	pro	640	512	426	3047	35	right	165	>						1	95.140984	0.622530	1059	494
EVENT_EYEGAZE	13	pro	640	512	426	3047	35	right	165	>						1	95.149266	0.630812	1059	494
EVENT_EYEGAZE	13	pro	640	512	426	3047	35	right	165	>						1	95.157560	0.639105	1060	494
EVENT_EYEGAZE	13	pro	640	512	426	3047	35	right	165	>						1	95.165898	0.647443	1060	495
EVENT_EYEGAZE	13	pro	640	512	426	3047	35	right	165	>						1	95.174186	0.655732	1061	495
EVENT_EYEGAZE	13	pro	640	512	426	3047	35	right	165	>						1	95.182469	0.664014	1061	495
EVENT_EYEGAZE	13	pro	640	512	426	3047	35	right	165	>						1	95.190752	0.672297	1060	493
EVENT_EYEGAZE	13	pro	640	512	426	3047	35	right	165	>						1	95.199097	0.680642	1060	493
EVENT_EYEGAZE	13	pro	640	512	426	3047	35	right	165	>						1	95.207389	0.688934	1060	492
EVENT_EYEGAZE	13	pro	640	512	426	3047	35	right	165	>						1	95.215668	0.697213	1061	492
EVENT_EYEGAZE	13	pro	640	512	426	3047	35	right	165	>						1	95.223953	0.705498	1060	491
EVENT_EYEGAZE	13	pro	640	512	426	3047	35	right	165	>						1	95.232328	0.713874	1060	491
EVENT_EYEGAZE	13	pro	640	512	426	3047	35	right	165	>						1	95.240588	0.722133	1060	491
EVENT_EYEGAZE	13	pro	640	512	426	3047	35	right	165	>						1	95.248869	0.730415	1060	493
EVENT_EYEGAZE	13	pro	640	512	426	3047	35	right	165	>						1	95.257158	0.738704	1061	494
EVENT_EYEGAZE	13	pro	640	512	426	3047	35	right	165	>						1	95.265499	0.747044	1063	495
EVENT_EYEGAZE	13	pro	640	512	426	3047	35	right	165	>						1	95.273787	0.755332	1062	494
EVENT_EYEGAZE	13	pro	640	512	426	3047	35	right	165	>						1	95.282069	0.763614	1061	494
EVENT_EYEGAZE	13	pro	640	512	426	3047	35	right	165	>						1	95.290354	0.771900	1061	494
EVENT_EYEGAZE	13	pro	640	512	426	3047	35	right	165	>						1	95.298701	0.780247	1059	495
EVENT_EYEGAZE	13	pro	640	512	426	3047	35	right	165	>						1	95.306991	0.788537	1060	496
EVENT_EYEGAZE	13	pro	640	512	426	3047	35	right	165	>						1	95.315269	0.796814	1060	496
EVENT_EYEGAZE	13	pro	640	512	426	3047	35	right	165	>						1	95.323555	0.805100	1061	496
EVENT_EYEGAZE	13	pro	640	512	426	3047	35	right	165	>						1	95.331898	0.813443	1062	494
EVENT_EYEGAZE	13	pro	640	512	426	3047	35	right	165	>						1	95.340189	0.821734	1062	494
EVENT_EYEGAZE	13	pro	640	512	426	3047	35	right	165	>						1	95.348471	0.830017	1063	495
EVENT_EYEGAZE	13	pro	640	512	426	3047	35	right	165	>						1	95.356761	0.838306	1062	494
EVENT_EYEGAZE	13	pro	640	512	426	3047	35	right	165	>						1	95.365118	0.846663	1060	493
EVENT_EYEGAZE	13	pro	640	512	426	3047	35	right	165	>						1	95.373389	0.854935	1058	497
EVENT_TASK	13	pro	640	512	426	3047	35	right	165	>	>	1	462	right	277
EVENT_EYEGAZE	14	anti	640	512	426	2313	35	right	0	^						1	98.220355	0.000000	647	518
EVENT_EYEGAZE	14	anti	640	512	426	2313	35	right	0	^						1	98.228637	0.008283	648	518
EVENT_EYEGAZE	14	anti	640	512	426	2313	35	right	0	^						1	98.236928	0.016574	650	517
EVENT_EYEGAZE	14	anti	640	512	426	2313	35	right	0	^						1	98.245207	0.024853	650	518
EVENT_EYEGAZE	14	anti	640	512	426	2313	35	right	0	^						1	98.253554	0.033199	650	519
EVENT_EYEGAZE	14	anti	640	512	426	2313	35	right	0	^						1	98.261839	0.041485	649	517
EVENT_EYEGAZE	14	anti	640	512	426	2313	35	right	0	^						1	98.270165	0.049810	649	517
EVENT_EYEGAZE	14	anti	640	512	426	2313	35	right	0	^						1	98.278413	0.058058	649	516
EVENT_EYEGAZE	14	anti	640	512	426	2313	35	right	0	^						1	98.286798	0.066443	649	517
EVENT_EYEGAZE	14	anti	640	512	426	2313	35	right	0	^						1	98.295039	0.074684	648	518
EVENT_EYEGAZE	14	anti	640	512	426	2313	35	right	0	^						1	98.303323	0.082968	647	518
EVENT_EYEGAZE	14	anti	640	512	426	2313	35	right	0	^						1	98.311609	0.091255	647	519
EVENT_EYEGAZE	14	anti	640	512	426	2313	35	right	0	^						1	98.319954	0.099600	646	518
EVENT_EYEGAZE	14	anti	640	512	426	2313	35	right	0	^						1	98.328240	0.107886	647	519
EVENT_EYEGAZE	14	anti	640	512	426	2313	35	right	0	^						1	98.336527	0.116172	647	518
EVENT_EYEGAZE	14	anti	640	512	426	2313	35	right	0	^						1	98.344819	0.124464	647	518
EVENT_EYEGAZE	14	anti	640	512	426	2313	35	right	0	^						1	98.353155	0.132801	648	518
EVENT_EYEGAZE	14	anti	640	512	426	2313	35	right	0	^						1	98.361457	0.141102	648	518
EVENT_EYEGAZE	14	anti	640	512	426	2313	35	right	0	^						1	98.369725	0.149371	646	519
EVENT_EYEGAZE	14	anti	640	512	426	2313	35	right	0	^						1	98.378010	0.157656	647	518
EVENT_EYEGAZE	14	anti	640	512	426	2313	35	right	0	^						1	98.386358	0.166003	645	517
EVENT_EYEGAZE	14	anti	640	512	426	2313	35	right	0	^						1	98.394642	0.174288	645	515
EVENT_EYEGAZE	14	anti	640	512	426	2313	35	right	0	^						1	98.402924	0.182570	648	516
EVENT_EYEGAZE	14	anti	640	512	426	2313	35	right	0	^						1	98.411215	0.190861	649	513
EVENT_EYEGAZE	14	anti	640	512	426	2313	35	right	0	^						1	98.419557	0.199202	649	513
EVENT_EYEGAZE	14	anti	640	512	426	2313	35	right	0	^						1	98.427842	0.207488	649	513
EVENT_EYEGAZE	14	anti	640	512	426	2313	35	right	0	^						1	98.436129	0.215775	649	511
EVENT_EYEGAZE	14	anti	640	512	426	2313	35	right	0	^						1	98.444411	0.224056	649	511
EVENT_EYEGAZE	14	anti	640	512	426	2313	35	right	0	^						1	98.452757	0.232402	650	512
EVENT_EYEGAZE	14	anti	640	512	426	2313	35	right	0	^						1	98.461044	0.240689	650	511
EVENT_EYEGAZE	14	anti	640	512	426	2313	35	right	0	^						1	98.469327	0.248973	651	514
EVENT_EYEGAZE	14	anti	640	512	426	2313	35	right	0	^						1	98.477619	0.257265	649	516
EVENT_EYEGAZE	14	anti	640	512	426	2313	35	right	0	^						1	98.485964	0.265609	648	516
EVENT_EYEGAZE	14	anti	640	512	426	2313	35	right	0	^						1	98.494245	0.273890	666	519
EVENT_EYEGAZE	14	anti	640	512	426	2313	35	right	0	^						1	98.502528	0.282173	726	521
EVENT_EYEGAZE	14	anti	640	512	426	2313	35	right	0	^						1	98.510809	0.290454	799	520
EVENT_EYEGAZE	14	anti	640	512	426	2313	35	right	0	^						1	98.519157	0.298802	887	522
EVENT_EYEGAZE	14	anti	640	512	426	2313	35	right	0	^						1	98.527444	0.307089	959	521
EVENT_EYEGAZE	14	anti	640	512	426	2313	35	right	0	^						1	98.535730	0.315376	997	521
EVENT_EYEGAZE	14	anti	640	512	426	2313	35	right	0	^						1	98.544024	0.323669	1018	523
EVENT_EYEGAZE	14	anti	640	512	426	2313	35	right	0	^						1	98.552360	0.332005	1022	522
